5 Fashion Resolutions for 2016,"Illustration: Kiersten Essenpreis

NEW YEAR’S RESOLUTIONS? I don’t need no stinkin’ resolutions, I thought when my editor suggested I write a piece about my fashion-focused goals for 2016. Thanks, but I haven’t spent nearly two decades working in fashion without sorting out my style. (Insert Liz Lemon eye roll GIF here.)

I soon reconsidered that smug reaction. Pride goeth before the fall. Resolution One: Stop being a know-it-all. I’ve seen it happen: A fashion editor becomes so rigid in her personal edicts that she free-falls straight into a black, 100% cashmere rut. Resolution Two: I will let—nay, encourage—myself to make a mistake. Fashion should be fun, even a little messy. This year I will indulge in a wild-card purchase, maybe one of Sacai’s bandana-print dresses for Spring 2016, which I loved at first sight even if my internal naysayer told me the dresses might look dated sooner than my many, many gray sweaters.

In the spirit of rule-breaking-as-resolution, I decided to review other self-imposed restrictions. Resolution Three: Stop shunning the low-price fast fashion at Zara and H&M . As part of my maternity wardrobe (I’m at 32 weeks and counting), I bought a couple of knit dresses from Zara and was impressed with the quality. The dresses didn’t strike me as disposable and therefore wasteful—one of my key beefs with fast fashion. I hope to wear them post-natally, unless my bump has unalterably distorted their shape. Plus, both companies have made efforts to be more ethical and sustainable with their supply chains. On my next H&M visit, I may take a bag of old clothes for the company’s Garment Collecting Initiative, which recycles used pieces.

Another old rule—Don’t buy any high-end designer item unless I truly love it—also called for re-examining. The price of women’s designer fashion has become astronomical. Though borderline justified in the case of, say, a heavily embroidered dress, these prices often feel arbitrary. Take the women’s navy blazer in Saint Laurent’s permanent collection: At $3,190, it costs over $700 more than the nearly identical men’s version. I should be seeking creative workarounds. Resolution Four: My next piece of tailoring will be made bespoke. I’m certain I can get a beautiful navy blazer made custom for less than $3,000.

Speaking of value, it’s interesting how many of us who work in the fashion industry are desensitized to hefty price tags, with one curious proviso. Many of my colleagues find a $3,000 blazer acceptable, yet might balk at buying similarly priced fine jewelry, which they dismiss as an indulgence. I question this: A lovely bit of bijoux not only lasts, well, forever, its impact on your ensemble far outweighs its size. Ergo, Resolution Five: Instead of that blazer splurge, maybe I will buy a small piece of fine jewelry. Then again, who am I kidding? What’s most likely topping my budget for 2016 is onesies, Exersaucers and the best nanny I can find.",REAL
Defenders of Confederate Symbols Mount a Counterattack,"An honor guard from the South Carolina Highway patrol lowering a Confederate battle flag as it is removed from the Capitol grounds in Columbia, S.C., on July 10, 2015. John Bazemore/Associated Press 1 of 9 • • • • •

ATLANTA—Not since at least the civil-rights movement have Americans challenged the South’s Confederate symbols as fervently as they did in 2015.

The June massacre of nine black churchgoers in Charleston, S.C., by a believed white supremacist “opened the floodgates,” said John W. Adams, spokesman for the Florida Sons of Confederate Veterans.

Since then, officials in South Carolina, Texas, Tennessee, Florida and elsewhere removed or took steps to dismantle flags and other symbols from the region’s secessionist past.

In June, South Carolina’s Republican Gov. Nikki Haley, flanked by other political leaders in her state, called for removal of a Confederate battle flag flying in front of the state Capitol. “A hundred and fifty years after the end of the Civil War the time has come,” she said to loud applause. The flag came down July 10.

Alabama’s Republican Gov. Robert Bentley also ordered Confederate flags taken down at that state’s Capitol, and the University of Texas at Austin removed a statue of Confederate President Jefferson Davis from the campus’s South Mall.

Because of demographic shifts, many Southerners have altered attitudes toward once-sacrosanct tributes to the Confederacy. The 11 states that made up the former Confederacy grew to a total population of over 102 million in 2014, from 84.2 million in 2000, according to U.S. Census Bureau data, a 21% increase, compared with a 13% overall U.S. growth rate. Southern states’ ethnic and racial composition has evolved significantly, with black, Hispanic and Asian minorities growing.

Sharon Brown, a 43-year-old African-American activist who has launched an effort to remove the Confederate battle emblem—the “Southern Cross”—from the Mississippi flag, said that her work brought hundreds of supporters to march through Jackson calling for the change. Several cities and colleges in the state have already removed the flag.

Her work also brought nasty phone calls to her home, with strangers yelling “the normal ignorant remarks,” she said. “Change is never easy.”

Opposition to tossing all things Confederate into history’s dust bin now is growing. Heritage supporters are lobbying legislators, and their lawyers are preparing lawsuits, in efforts to restore or maintain Confederate monuments.

“We’re seeing a resurgence, a counterbalance” from people who wish to honor the region’s Confederate heritage, said Mr. Adams, whose heritage group opposes the removals.

Confederate heritage groups say that membership and donations are up; and Confederate flags unfurled on trucks or waving in front of homes remain a common sight across much of the rural South.

Dewey Barber, owner of Confederate flag retailer Dixie Outfitters, in Odum, Ga., said sales have “overwhelmed” his company last summer and fall. Many flags are out of stock as suppliers rush to fill orders, he said. “It’s off the charts.”

The stage is set for political skirmishes in 2016.

In New Orleans, the city council approved Mayor Mitch Landrieu’s plan to remove Confederate monuments, citing public nuisance laws. But monument supporters gathered thousands of signatures of support and filed a lawsuit in federal court to halt the plan.

In Georgia, a battle erupted at Stone Mountain, a granite outcropping east of Atlanta that bears 90-foot-tall likenesses of Confederate leaders chiseled in its side. The association that runs the state park proposed in October to place a “freedom bell” monument in honor of the Rev. Martin Luther King Jr. atop the mountain, as a feel-good gesture.

But a local NAACP leader called the idea “a ploy” and said setting such a monument amid a park honoring the Confederacy would be an insult to the Rev. King, unless all Confederate flags and place names were removed. State law explicitly requires rebel flags at the park. Leaders of the Georgia Sons of Confederate Veterans blasted the proposed additions as “disrespectful” changes to undermine the park’s purpose: to honor their ancestors who fought.

Bill Stephens, chief executive of the park association, said the group put the Rev. King tribute idea “on the back burner,” adding: “We were surprised that both sides were so against it.”

Even in South Carolina, where the flag in front of the Capitol came down so dramatically, Confederate heritage is stirring controversy.

Some legislators voted for the flag’s removal only after they were assured it would be put on exhibit in a state-run museum. The state commission this December proposed the cost of such an exhibit to be about $3.6 million, down from $5.3 million initially proposed by architectural consultants. The General Assembly will take up the issue in January.

Write to Cameron McWhirter at cameron.mcwhirter@wsj.com

Appeared in the January 2, 2016, print edition as 'Battle-Flag Fight Heats Up.'",REAL
Police Contracts Draw New Scrutiny After Shootings,"A police officer stands guard at a march in December calling for Chicago Mayor Rahm Emanuel to resign. Photo: Scott Olson/Getty Images

CHICAGO—Less than a month after a Chicago police officer killed 17-year-old Laquan McDonald in a hail of 16 gunshots, the City Council wrapped up a new contract with the police union.

The pact, reached last year, was lauded by aldermen as a sign of cooperation between Mayor Rahm Emanuel and union leaders as the city faced financial problems. What wasn’t mentioned was the added protections it provides officers who are under investigation for misconduct, including new rules for interrogations and video evidence.

Nationally, such protections have been building in union contracts and state law for decades. But they are starting to be challenged in the wake of high-profile police killings of civilians, which sparked calls for greater accountability.

The release in November of a graphic video showing the shooting of Mr. McDonald has Chicago aldermen re-examining the police contract and calling for changes in its disciplinary sections.

Scrutiny of the police intensified after a double fatal shooting by officers last week. The dead included a 55-year-old black woman who was mistakenly hit.

Baltimore Mayor Stephanie Rawlings-Blake pushed last year for an overhaul of Maryland’s so-called officers’ bill of rights. New York Gov. Andrew Cuomo blocked legislation that would have allowed officers including those in New York City to negotiate rules for discipline—preserving New York’s rare status as a state that doesn’t allow such issues be subject to bargaining.

Meantime, activists tied to Black Lives Matter, which grew out of the police shooting of Michael Brown in Ferguson, Mo., in 2014, launched a campaign in recent weeks to put a focus on police contracts.

“The wake-up call is there. It is unfortunate it took a kid being executed,” said Chicago Alderman John Arena, referring to the McDonald shooting.

Hours before the video’s release—which shows Officer Jason Van Dyke shooting Mr. McDonald until he slumps to the ground—prosecutors charged Mr. Van Dyke with murder. The officer pleaded not guilty this week.

The video sparked widespread protests and led Mr. Emanuel to oust Chicago’s police superintendent and replace the head of the city’s Independent Police Review Authority, which investigates allegations of police misconduct and shootings by officers in Chicago. The U.S. Justice Department launched a broad investigation of departmental practices, and Mr. Emanuel named his own task force.

Across the country, union contracts and state laws, commonly in the form of “officers’ bill of rights,” provide special protections for police in misconduct investigations and disciplinary proceedings. The protections, sought by unions to insulate officers from political whims and complaints often made by those arrested, can include such things as setting due process rules for an investigation to the length of time disciplinary records can be kept.

“From the rank and file point of view, it’s really important to us,” said William Johnson, executive director of the National Association of Police Organizations, which represents about 240,000 officers. “Especially in the last 18 months with the scrutiny of police officers, we really have to do something in there that provides some minimal due process to say, ‘Hey, is this a valid claim?’ ”

Samuel Walker, professor emeritus of criminal justice at the University of Nebraska Omaha, said such protections have gone too far, citing provisions such as giving officers accused of misconduct up to 10 days before they can be questioned.

In most cities, police rules on disciplinary investigations are set in negotiations along with wages, seniority and benefits. Such cost issues tend to grab the attention of elected officials and the public. The result: “The city trades away some management issues for settlement on the financial ones,” Mr. Walker said.

Under the Chicago police contract, officers can refuse a polygraph test and disciplinary records are required to be destroyed after five years.

Language added in the most recent contract states that investigators can show an officer video evidence before taking his or her statement, a practice critics say taints witness accounts and can result in statements being tailored to video evidence. Officers also may “clarify and amend” statements made before they view video evidence.

The Emanuel administration said the new language doesn’t prevent officers from being disciplined for filing a false report. Union officials said they sought to prevent what they described as playing gotcha with an officer’s career.

Craig Futterman, a law professor at the University of Chicago who has long examined police misconduct in Chicago, said allowing officers to see video evidence runs counter to basic investigatory practices.

“That should raise eyebrows because it’s a double standard,” he said.

In Chicago, the current discipline system has been criticized as ineffective. Data from the Independent Police Review Authority, created in 2007 to investigate police shootings and misconduct allegations, show officers have been cleared in all but two of the 409 shootings it examined.

Chicago paid out nearly $250 million in police misconduct judgments and settlements over the last five years, more on a per officer basis than the 10 other cities with the largest police departments, according to a Wall Street Journal analysis.

Lorenzo Davis, a former police officer who went on to investigate cases for the Review Authority, alleges in a lawsuit that he was fired after refusing to rule that certain police shootings were justified.

“It became really pro-police and I was accused of being biased against police because I was not as pro- police,” Mr. Davis said.

A spokesman for the authority declined to comment on Mr. Davis’ suit, calling it a personnel matter.

Write to Mark Peters at mark.peters@wsj.com and Zusha Elinson at zusha.elinson@wsj.com.

Appeared in the January 2, 2016, print edition as 'Police Contracts Draw New Scrutiny.'",REAL
Trimming Prison Populations Catches On,"The geriatric unit the Utah State Prison in Draper. Photo: Rick Bowmer/ASSOCIATED PRESS

Two years ago, Utah was considering whether to knock down its largest prison and build a bigger one. Instead, it decided to knock down the laws that were filling it up.

In an ambitious experiment in criminal justice, the conservative state’s legislators passed a law that reduced drug penalties, lowered sentencing guidelines and scaled back punishment for parole violations that had been sending offenders back to prison in droves last year.

Utah officials hope the law will halt the state’s prison growth and save more than $500 million over 20 years, without sacrificing public safety. But some criminal-justice experts and law-enforcement officials question whether states can, in the long run, keep crime down while emptying prisons.

“The proof is going to be in the data and the results,” said John King, chief of police in Provo and a member of a state commission that came up with Utah’s new policy. “If it doesn’t work out, we can go back and make harsher laws.”

Republican Gov. Gary Herbert in 2014 called for a broad review of Utah’s criminal justice policies. The Utah Commission on Criminal and Juvenile Justice—made up of ​judges, law-enforcement officials, lawmakers and others—responded with a wide-ranging proposal that included, controversially, classifying first and second convictions for drug possession as misdemeanors instead of felonies.

More than 30 states have adjusted their laws and policies to try to restrain prison populations since 2007. Lawmakers and advocates for reducing the prison population and others in the criminal-justice field expect the trend to continue in 2016.

The wave of state law changes has influenced thinking of federal legislators.

Sen. Charles Grassley, (R., Iowa) chairman of the Senate Judiciary Committee, said he introduced the Sentencing Reform and Corrections Act of 2015, after studying state laws in Georgia and Texas, where legislators were “doing some interesting things to reduce recidivism as well as the burden on the taxpayer while lowering the crime rate.”

The federal bill, which has been approved by judiciary committees in both chambers with bipartisan support, would cut mandatory minimum drug and gun sentences and allow many federal prisoners to earn credits toward early release for completing rehabilitative programs in prison. It is likely to see a vote in Congress this year.

Lawmakers from both major parties believe that high rates of recidivism are a drain on resources and as evidence of the failure of prisons to rehabilitate. Utah and several other states have allocated more money for rehabilitation programs, as they have eased penalties. Officials in Alaska, Maryland, Oklahoma and Rhode Island also have signaled their desire for overhauls.

A study of prisoners from 30 states released in 2005 by the Bureau of Justice Statistics, the research arm of the Justice Department, found that about two-thirds of them were arrested for a new crime within three years, and three-quarters were arrested within five years.

The Utah Commission on Criminal and Juvenile Justice, with the help of Pew Charitable Trusts, found that offenders sent back to prison for violating parole and probation represented two-thirds of all prison admissions in 2013. Utah also was sending more offenders to prison for drug possession than any other new crime, and time served in prison had increased for all offenders by 18% since 2004.

In addition to lowering sentencing guidelines, the new state law reduces inmates’ sentences if they participate in treatment and creates escalating sanctions for parole violations short of sending an offender back to prison.

Critics of reducing penalties for crime point to upticks in homicides in dozens of major cities in 2015. “If you shorten sentences, you are going to have people coming out earlier and going back to crime earlier,” said Heather Mac Donald, a fellow at the Manhattan Institute, a conservative think tank.

Don Mihalek, who represents Secret Service members in the Federal Law Enforcement Officers Association, also cautioned against applying state overhauls to the federal system. “States deal with predominantly low-level street crimes—drugs, guns and domestic assaults,” he said. “In the federal system you’re looking at large-scale criminal organizations, gangs, high-level money laundering.”

It is too soon to tell what effect Utah’s changes will have on its prison population or its crime rate. But state officials said they plan to relocate the main prison, which has about 3,800 inmates, without expanding it.

Write to Joe Palazzolo at joe.palazzolo@wsj.com

Appeared in the January 2, 2016, print edition as 'Prison Population Cuts Catch On.'",REAL
Fleeing Residents Detail the Horrors of Ramadi Under Islamic State Rule,"Women and children fleeing an embattled Ramadi are seeking shelter in a refugee camp about 50 miles from Baghdad, while the majority of civilian men are being held for questioning by the Iraqi army. Photo: Matt Bradley for The Wall Street Journal

HABBANIYA, Iraq—Umm Mustafa fled with her family for four hours on foot over Ramadi’s perilous front lines early last week, at one point dodging Islamic State’s bullets as she carried her youngest son in her arms.

Taking that risk was far better than living in the hell that was Ramadi under Islamic State rule, she said, where she, her husband and their five children had been forced into near starvation and used as human shields as...",REAL
"Mysterious Creatures, 3D Printing and Mixed Media","John Russell: SQRRL

Bridget Donahue 99 Bowery, (646) 896-1368 Through Jan. 10 When an academic talks about something on the outlandish side at a cocktail party—say, that futuristic medical breakthroughs such as “wasp-parasite technology” could lead to human beings living longer by inhabiting the bodies of other animals—a common rejoinder is, “Have you thought of publishing that?” British artist John Russell (b. 1963) has done just that, with such subject subheadings as Baptism, Meat, Reality, Death, Consciousness, Nature and Poetry, including citations from, among others, Arthur Schopenhauer, Georges Bataille...",REAL
"NFL Week 17 Picks: Bills, Jaguars, Browns, Chargers, Seahawks","Each week, Cade Massey, from the University of Pennsylvania Wharton School, and Rufus Peabody, a Las Vegas sports analyst, rank all 32 NFL teams based off a mathematical model that takes only on-field performance into account. In other words, the model is purely objective and ignores outside factors like personnel, coaching and motivation.

The professor and the gambling-sharp focus on four statistics to evaluate offenses and defenses—rushing, passing, scoring and how effectively the ball is advanced relative to down and...",REAL
"Gunman Kills Two at Tel Aviv Bar, Police Say","Police are searching for a gunman who opened fire on a popular bar, leaving two dead and three wounded Friday in Tel Aviv. Photo: Getty Images

JERUSALEM—A gunman opened fire outside a popular bar in the coastal Israeli city of Tel Aviv on Friday afternoon, killing two people and wounding at least three others before he fled the scene, police said.

The motive for the shooting spree, which took place on a busy street, wasn’t immediately clear, police said. Media reported the assailant was a member of Israel's Arab minority and called it a nationalistically motivated attack,...",REAL
"Ten Years After Blowup, Amaranth Investors Waiting to Get Money Back","Amaranth offices in Greenwich Conn., in 2006. Photo: Douglas Healey/Associated Press

Amaranth Advisors was one of the biggest hedge-fund blowups in history. Now, the fallen fund is approaching a new milestone: a decadelong wait to give investors back what remains of their money.

When Amaranth collapsed in September 2006 after bad multibillion-dollar bets on natural gas, investors were told redemptions would be temporarily suspended for two months.

The break has been considerably longer. Last week, investors were told redemptions would remain frozen through December 2016, according to documents reviewed by The Wall Street Journal.

It wasn’t immediately clear what was left to be returned by the once-$9 billion firm or why the delay had been so prolonged. The notice to investors reviewed by The Wall Street Journal and dated Dec. 24 noted only “the assets of the portfolios of the fund and the master fund will continue to be managed in order to effect an orderly wind down.”

The notice was sent from a Delray Beach, Fla., office suite, and calls to a phone number listed on the letter wouldn’t connect.

More than 90% of the set-aside investments in the main fund have been paid back, and a slice of what remains is cash or cash equivalents, a person familiar with the matter said. The stakes were recently offered on a secondary marketplace for around 50 cents on the dollar, another person said.

A portion of the remaining money belongs to Nick Maounis, the Amaranth founder who now runs an unrelated hedge-fund firm, a person familiar said. Mr. Maounis didn’t respond to requests for comment.

The accounting firm Ernst & Young LLP continues to work on valuing the remaining assets, the person said. An Ernst & Young spokeswoman wasn’t immediately able to comment.

Amaranth once was among the largest hedge funds in the world but it imploded in 2006 when its 32-year-old chief energy trader lost $5 billion in a week betting on natural-gas investments with borrowed money.

Related litigation from investors and regulators pressed on for years. In 2014, the trader settled with the U.S. Commodity Futures Trading Commission and agreed to pay a $750,000 fine and be banned from trading all CFTC-regulated natural-gas products.

The practice of blocking the exits has been rare since 2008, but in recent months some managers have stopped short of immediately paying back money investors asked to withdraw.

Third Avenue Management’s risky Focused Credit fund suspended redemptions earlier in December amid heavy losses, shocking investors and analysts with a move nearly unheard-of since the financial crisis. That followed a refusal by Claren Road Asset Management, the struggling hedge fund owned by Carlyle Group, to hand back the sum of their requested withdrawals this fall.

Stone Lion Capital Partners LP also took a similar move in its main hedge fund.

All three, which focus on relatively hard-to-trade credit instruments, have said they intend to pay back investors eventually, though they have yet to provide dates for the full return.

Write to Rob Copeland at rob.copeland@wsj.com

Corrections & Amplifications:

Hedge-fund firms D.E. Shaw & Co. and Eton Park Capital Management LP don’t have any long-term unpaid cash redemptions requested by investors. An earlier version of this article incorrectly said those firms were holding on to money that investors asked for years ago. (Jan. 1)

Appeared in the December 31, 2015, print edition as 'Ten Years Later, Still Waiting on Amaranth.'",REAL
The NHL Scoring Title Remains Elusive for U.S. Players,"Nearly halfway through the NHL season, the Chicago Blackhawks’ Patrick Kane is in a position to do something that no U.S.-born player has ever accomplished: lead the league in scoring.

During the NHL’s first 77 seasons, only two players born outside of Canada led the league in points—and one of them (Sweeney Schriner) had moved to Canada when he was only one month old in 1911. The other, Czech star Stan Mikita, accomplished the feat four times in five years during the mid-1960s. It wasn’t until the lockout-shortened...",REAL
